Id,Nombre d'étoiles,Commentaire,Date,Répondu
653,4,Boites à chaussuresCommande conforme à mes attentes. Livraison hyper rapide malgré un petit loupé (annonce d'un passage qui n'a pas eu lieu mais la livraison s'est faite le jour d'après). Prix raisonnable et qualité du produit.,08 août 2022,0
654,5,Très bon rapport qualité prix,08 août 2022,0
655,5,"Très bon siteTrès bon site, ça fait la deuxième fois que je commande chez eux. No problem !",08 août 2022,0
656,4,carton de bonne qualitécarton de bonne qualité bien regarder les dimensions avant de commander car j'aurais dû prendre une taille supérieure,08 août 2022,0
657,5,"Service parfaitService parfait : suivi de commande détaillé et précis,  livraison à l'heure prévue dans un délai très rapide.",08 août 2022,0
658,5,"Matériel de bonne qualitéMatériel de bonne qualité, suivi colis et livraison très professionnels avec un livreur particulièrement aimable et serviable.",13 juillet 2022,0
659,5,tres bonne réactivitétres bonne réactivité. Des cartons de qualité,08 août 2022,0
660,5,c'est facile de passer commande et la…c'est facile de passer commande et la livraison hyper rapide,08 août 2022,0
661,5,Toujours très satisfait de ce vendeur…Toujours très satisfait de ce vendeur et toujours une livraison rapide. Je recommande vivement ce site.,03 août 2022,0
662,5,"Livraison rapideLivraison rapide, produit conforme",08 août 2022,0
663,4,"Commande facileCommande facile, livraison dans les temps, aucun problème mais l'indiquez pas que dans le colis se trouve 1 rouleau d'adhésif quand il n'y en a pas.",08 août 2022,0
664,5,Cartons de très bonne qualitéCartons de très bonne qualité Et livraison au top et rapide,08 août 2022,0
665,5,"Délais de livraison respectésDélais de livraison respectés, commande conforme à ce que j'attendais. Parfait",08 août 2022,0
666,5,Très bon achatTrès bon achat. Commande arrivée dans les temps et beau(x) produit(s).A refaire😊👍,08 août 2022,0
667,5,Parfait !Très sérieux. Un suivi minutieux de la commande.,08 août 2022,0
668,4,"Expédition rapideExpédition rapide, date de livraison bien renseignée. En revanche il manque un rouleau d'adhésif sur les 2 indiqués sur le bordereau de livraison et sur la commande.",08 août 2022,0
669,5,livraison conforme à l'attendu,06 août 2022,0
670,5,"Facilitez votre déménagementPréparation de commande rapide, livraison impeccable. Plusieurs commandes effectuées, même satisfaction.",06 août 2022,0
671,5,Je suis ravie pour la deuxième fois que…Je suis ravie pour la deuxième fois que que je passe commande. Les colis arrivent bien protégée en temps et en heure.Livreur très sérieux.,05 août 2022,0
672,5,"Cartons robustes et livraison rapideLivraison rapide (commandé jeudi soir et livré lundi matin en Ile-de-France). Cartons robustes, par contre il faut du scotch aussi pour le sol du carton (à améliorer), mais c'est probablement une question de prix. Les petits ""cartons livres"" sont bien dimensionnés, pas trop grand pour éviter de porter trop lourd.",05 août 2022,0
673,5,Bon rapport qualité prixBon rapport qualité - prix (housse pas très épaisse mais pas chère).  Livraison rapide.,05 août 2022,0
674,5,service rapide et equipe pro,05 août 2022,0
675,5,Réception en 36hRéception en 36h Très bonne qualité Merci,05 août 2022,0
676,1,Le livreur a balancé notre commande…Le livreur a balancé notre commande dans le jardin de notre voisin alors que nous n’avons pas bougé de notre domicile.Nous avons mis plusieurs jours pour le récupérer.,05 août 2022,0
677,5,Très satisfaite !Les emballages sont arrivés très rapidement et en parfait état. Tout correspond  au descriptif du site. Site sérieux.,05 août 2022,0
678,5,"Très réactif donc parfait 👍A peine commandé, déjà livré… nickel.👌",04 août 2022,0
679,5,"Excellent serviceCartons conformes à la description, reçus le lendemain de la commande! En parfait état. Bravo!",04 août 2022,0
680,5,"Rapidité de livraison merci !Rapidité de livraison merci !!  , emballage excellent , je recommande !! 👍😉",01 août 2022,0
681,5,Commande simple et rapide,04 août 2022,0
682,5,SatisfaiteConforme à mes attentes. Livraison rapide.,04 août 2022,0
683,5,"Produits bien adaptés à mes verres à…Produits bien adaptés à mes verres à vin et champagne utilisés peu fréquemment, livraison très rapide!",04 août 2022,0
684,5,"Très rapide a livréTrès rapide a livré. Carton et papier bulle de très bonne qualité, je repasserai commande.",29 juillet 2022,0
685,5,Conforme à ma commandeConforme à ma commandeDélais de livraison respectés RAS,04 août 2022,0
686,5,"Rapide et efficaceLivré en 24h, entière satisfaction.",04 août 2022,0
687,4,Bonne expérience avec la qualité et quantitéBon choix de carton,04 août 2022,0
688,5,"Qualité du produitQualité du produit, possibilité d’acheter à la pièce (rarissime!) et délai de livraison exceptionnel : le lendemain de la commande. J’ai commandé 3 fois, toujours au top du top. Je recommande chaudement.",03 août 2022,0
689,3,quelques soucis de compréhension dans…quelques soucis de compréhension dans les horaires,03 août 2022,0
690,5,livraison réussie,03 août 2022,0
691,5,NickelPratique et dans les temps.,03 août 2022,0
692,4,"Très bien mais...Commande prise en charge très rapidement et livrée en 48h. Petit bémol :pas d'annonce du passage du livreur, heureusement que j'avais du monde à la maison....",03 août 2022,0
693,4,"Cartons de bonne qualitéCartons de bonne qualité, les délais sont tenus. Une étoile en moins car le troisième carton était abîmé.Je recommande",03 août 2022,0
694,5,Tout s’est bien déroulé de la commande…Tout s’est bien déroulé de la commande à la livraison Merci,03 août 2022,0
695,5,Lot bien completLot bien complet expédié et reçu très rapidement. Il manque une notice d’utilisation pour les séparateurs d’assiettes. Les cartons ne sont pas faits pour les choses très lourdes sinon ils se déchirent mais sinon c’est parfait.,03 août 2022,0
696,5,BonjourBonjourNouvelle entreprise qui ne demande qu à se développerDe bons conseils suite à une écoute pertinenteBonne continuation,03 août 2022,0
697,5,"Une réactivité sans faillesDes interlocuteurs extrêmement réactifs, à l'écoute des clients et très efficaces quand il s'agit de gérer des imprévus. Je recommande sans hésiter (et je ne parle pas du rapport qualité - prix...).",02 août 2022,0
698,5,Nickel comme d’habitude,02 août 2022,0
699,5,Livraison okLivraison okProduits okBon site !,02 août 2022,0
700,5,Très bon matériel,02 août 2022,0
701,5,"Très bon rapport qualité/prixTrès bon rapport qualité/prix, livraison rapide, communication facile et claire.Bref, un top du Carton.",02 août 2022,0
702,5,ParfaitPrestation excellente,02 août 2022,0
703,5,"Livraison soignée  et rapideLivraison soignée  et rapide je suis très satisfait du site pour commander divers cartons, ou matériel comme papier bulle ou scotche ... je recommande fortement le site.",02 août 2022,0
704,5,"20 cartonsLivraison rapide, produit répondant au caractéristiques décrits.",02 août 2022,0
705,4,Cartons livrés dans les délais et…Cartons livrés dans les délais et conforme à la commande,02 août 2022,0
706,3,"J'aurai apprécié que les cartons de…J'aurai apprécié que les cartons de livres soient plus solides (double alvéoles ?) car en l'état les poignées s'arrachent trop facilement. Quant aux housses à matelas, le plastique est bien trop fin pour résister aux aléas des montées en escalier, ça ne protège pas grand chose.",02 août 2022,0
707,5,Tout top tant sur la livraison que sur…Tout top tant sur la livraison que sur les produits,01 août 2022,0
708,5,"Très bienLivraison très rapide,Très bonne qualité,Je recommande !",19 juillet 2022,0
709,5,Parfait je dirais même mieux parfait,01 août 2022,0
710,5,"Livré en 24 h avec information de…Livré en 24 h avec information de suivi, logistique très efficace",01 août 2022,0
711,5,Livraison moins de 24 h au top !,01 août 2022,0
712,5,"Rien à redireRien à redire, parfait.",01 août 2022,0
713,5,"2 ème commande2 ème commande, toujours au top, cartons de qualités à un tarif doux",01 août 2022,0
714,5,EXELLENCE PARFAIT,01 août 2022,0
715,5,"Cartons reçus au delà de mes attentesCartons reçus au delà de mes attentes, conformes à la description sur le site. Tres satisfaite  ; je recommande.",01 août 2022,0
716,5,Le topPas cher efficace,01 août 2022,0
717,5,"Bonne expérienceBonne marchandise, livraison rapide, colis bien emballé.",07 juillet 2022,0
718,5,Rapport qualité prix extraRapport qualité prix extra. Envoi super rapide !,30 juillet 2022,0
719,4,EfficacitéSatisfait par la réponse très rapide mail/ mail suite à un article égaré lors du transport. remboursement immediat effectué.,21 juillet 2022,0
720,5,"Très satisfaitTrès satisfait, service rapide et les cartons sont de très bonne qualité.",30 juillet 2022,0
721,5,"Excellent serviceJ'ai commandé par 2 x chez Carton Market, les 2 x la livraison était rapide et parfaite.",30 juillet 2022,0
722,5,commande cartonstrès contente commande conforme et livraison très rapide,29 juillet 2022,0
723,5,"Cartons spécifiques déménagementTrès satisfaite de ma commande de cartons spécifiques pour mon déménagement à savoir des cartons pour des oeuvres d'art, des grands tableaux ou de la vaisselle. Cartons solides. Egalement du papier bulles. Livraison rapide. Je recommande.",29 juillet 2022,0
724,5,Envoi rapide et bonne qualité prix des…Envoi rapide et bonne qualité prix des cartonsJe recommande,29 juillet 2022,0
725,5,Bons produitsBons produitsLivraison dans les tempsMerci,29 juillet 2022,0
726,4,Très bienTrès bien. Dommage que les frais d'envoi soient aussi cher.,29 juillet 2022,0
727,4,"poignets pas si solide que çàJ'enlève une étoile car les cartons avec poignets renforcées ne sont pas si solides que ce que peut laisser penser le ""renforcées"". Si vous ne prenez pas le carton doucement via les deux poignets en même temps, le carton s'arrache au dessus des poignets. J'ai dû renforcer les 20 cartons en faisant deux tours de scotch marron au dessus des poignets.A part çà, beau volume et satisfait. Une idée : créer des séparateurs intérieur pour ce carton avec de pouvoir le diviser.",29 juillet 2022,0
728,4,"Site sérieuxSite sérieux, la livraison est rapide. Par contre il faudrait revoir l’emballage car plusieurs cartons séparateurs de verre et d’assiettes sont arrivés déchirés.",29 juillet 2022,0
729,5,Très bon rapport qualité prixReçu dans les délais.   Très bon rapport Qualité /prix,29 juillet 2022,0
730,5,je suis ravie de ma commandeje suis ravie de ma commandetraitement et envoi très rapideexcellent,29 juillet 2022,0
731,5,Rapide et bonne qualité de cartonsLivraison très Rapide et bonne qualité des cartons reçus.,29 juillet 2022,0
732,5,Top!Livraison dans les temps,11 juillet 2022,0
733,5,Livraison en temps emballage très…Livraison en temps emballage très correct  et qualité  souhaiter.,29 juillet 2022,0
734,5,Cartons conforme à la commandeCartons conforme à la commande Livraison rapide,28 juillet 2022,0
735,5,"Produits conformesProduits conformes, livrés très rapidement. Rien à dire je recommande.",28 juillet 2022,0
736,1,Je reste toujours en attente de mon…Je reste toujours en attente de mon colis qui aurai du être livré depuis le 25 juillet changer de livreur,28 juillet 2022,0
737,5,Efficace et professionnel,28 juillet 2022,0
738,5,Livraison rapide et sans problèmeLivraison rapide et sans problème ! Je recommande cette entreprise.,27 juillet 2022,0
739,5,Parfait !Parfait !Service rapide et cartons de qualité,27 juillet 2022,0
740,5,Commande tout à fait conforme et livrée…Commande tout à fait conforme et livrée dans les temps.,27 juillet 2022,0
741,2,Cartons de la livraison arrivés mais emballages endommagés …Cartons de la livraison arrivés endommagés. Seule réponse c’est pas notre faute ce sont les transporteurs. GLS a bien rescotché les boites eventrees. Grands cartons sans aucun calage dedans.,27 juillet 2022,0
742,1,retard de livraison !,27 juillet 2022,0
743,4,conforme à mes attentes,27 juillet 2022,0
744,5,Les cartons sont conformes au site et…Les cartons sont conformes au site et faciles à monter.Le délai de livraison a été respecté,27 juillet 2022,0
745,5,produit qui correspond à ma demande et…produit qui correspond à ma demande et respect du délai de livraison qui est rapide!!!!,27 juillet 2022,0
746,5,"Totalement satisfaitCommande aisée, communication facile, livraison comme indiquée sur le site, je recommande.",27 juillet 2022,0
